mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,pitch,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,label
-327.11376953125,126.8738021850586,-21.884998321533203,23.142366409301758,1.999355673789978,-8.909637451171875,-15.359309196472168,-24.20461082458496,-11.156699180603027,-10.41532039642334,-17.658784866333008,-5.489060878753662,-9.439005851745605,-14.288208961486816,-8.309890747070312,3.0715134143829346,-15.153392791748047,-6.663059711456299,-3.3851311206817627,-6.172189712524414,557.66064453125,27.5980057615698,13.598490458083962,16.573357802587715,16.409676125010765,18.33965268720553,22.45770623948175,47.729209143329626,0.0
-363.0718688964844,88.66178131103516,-2.637970209121704,20.221515655517578,-18.50885581970215,9.495185852050781,-15.622319221496582,-30.339019775390625,-0.6041905283927917,-7.385565757751465,-12.052101135253906,-6.171852111816406,-9.551843643188477,-10.274628639221191,-13.865131378173828,7.363262176513672,-17.437053680419922,-5.451181888580322,3.041407823562622,-10.911965370178223,816.001220703125,26.89630329975322,14.075565561733983,15.347037687954037,15.977877539745503,19.024121152629572,21.2377568964507,47.14233927320804,0.0
-310.2467346191406,109.63465881347656,-21.547819137573242,28.159494400024414,-19.244115829467773,-1.7246888875961304,-12.145228385925293,-21.69291114807129,-10.574674606323242,-9.968708038330078,-8.329570770263672,-0.5437861680984497,-14.153440475463867,-10.330843925476074,-10.489022254943848,5.983704566955566,-25.171342849731445,-0.6500403881072998,0.128021702170372,-9.571809768676758,760.7989501953125,26.33545531479793,13.977761596785323,15.442176561475614,15.807842035787502,18.066904828426278,22.196393007467723,51.52815770800898,0.0
-311.8684387207031,133.6330108642578,-27.7894287109375,25.12971305847168,-3.451763153076172,-1.284553050994873,-16.86271095275879,-30.24416160583496,-18.088563919067383,-13.394207954406738,-11.82933235168457,-5.457911968231201,-2.711681604385376,-19.442556381225586,-11.54673957824707,4.427559852600098,-21.15949821472168,-4.453001499176025,-4.663582801818848,-11.144851684570312,498.28631591796875,29.143162709099613,13.77506177126658,18.33616484254123,15.55206871586681,18.19215103045607,21.989305058279847,45.302682139109,0.0
-313.0412292480469,105.4332275390625,-10.886785507202148,28.78729248046875,-5.53068733215332,-8.482560157775879,-22.08885955810547,-18.556394577026367,-6.731590747833252,-9.817422866821289,-17.552640914916992,-7.143155097961426,-16.489948272705078,-8.443052291870117,-9.339363098144531,4.2402024269104,-21.449907302856445,0.21463017165660858,-0.2606850862503052,-7.3982391357421875,604.2085571289062,29.142739955519357,16.032152988185057,17.00874379447815,16.880410788372075,17.819338578683812,22.066115015215903,49.08928267233432,0.0
-362.3347473144531,113.71277618408203,3.2258358001708984,20.938823699951172,-24.99692726135254,-1.9792554378509521,-9.444388389587402,-16.65567970275879,-12.638856887817383,-8.749722480773926,-17.87806510925293,-12.103222846984863,-9.236238479614258,-4.023781776428223,-17.71845245361328,6.079914093017578,-19.870338439941406,-1.610660433769226,1.3416800498962402,-11.322291374206543,620.1364135742188,26.394917247173545,13.811955515365902,16.95873021771107,17.574443684794232,17.15156738943391,21.60786663665288,47.15586090108952,0.0
-303.7861022949219,114.27020263671875,-14.299978256225586,29.388301849365234,-14.135579109191895,-26.642335891723633,-10.142633438110352,-17.761884689331055,-16.69183349609375,-12.983869552612305,-31.36082649230957,1.1782938241958618,-10.700749397277832,-8.659714698791504,-5.720717906951904,-3.6293094158172607,-7.917347431182861,-6.835671901702881,-1.6040055751800537,-5.803870677947998,793.2006225585938,28.10531877995493,14.731953014335398,17.92703769056576,17.363295995512058,18.094099247450806,23.519596398123753,47.48963273266178,0.0
-332.0356750488281,111.82919311523438,-7.480555534362793,18.469152450561523,-25.092689514160156,-19.17271614074707,-1.974353551864624,-14.187064170837402,-17.413480758666992,-13.987649917602539,-21.094636917114258,2.8707380294799805,-10.861095428466797,-9.615557670593262,-2.4171881675720215,-7.4200968742370605,-4.880575656890869,-5.961179256439209,-2.4873549938201904,-7.896798133850098,707.8826904296875,26.416910589887976,13.525508983070564,15.363977585221761,17.308418943640593,17.39947710512595,21.94763846558389,45.55775627364529,0.0
-361.2532653808594,143.22314453125,-8.874753952026367,18.801267623901367,-13.284682273864746,-27.696880340576172,-6.007803916931152,-7.911194801330566,-16.335731506347656,-14.106485366821289,-20.917667388916016,-4.489885330200195,-7.5031352043151855,-18.972652435302734,-6.761808395385742,-4.14809513092041,-3.357057809829712,-9.49382209777832,-0.12816159427165985,-6.937289237976074,516.8482055664062,27.892567857769876,14.47468242655612,17.401849805214027,19.146277583492477,17.86324146797181,22.209273289243818,46.62220980329604,0.0
-312.83380126953125,110.84212493896484,-15.409921646118164,14.00713062286377,-19.86243438720703,-24.573326110839844,-5.8845696449279785,-11.973455429077148,-17.795921325683594,-14.479125022888184,-22.694887161254883,2.4454143047332764,-6.553333759307861,-7.070403575897217,-9.616279602050781,-4.167865753173828,-5.883981704711914,-11.699463844299316,-1.2876280546188354,-5.955708026885986,768.782470703125,27.923624550505206,13.895760424410764,16.58018341059288,18.180123523577773,17.70749493745051,23.07998451458217,46.09493398289094,0.0
-328.962646484375,108.810302734375,-12.213109016418457,32.67195129394531,-14.920641899108887,-23.23523712158203,-7.586996078491211,-5.467090606689453,-16.895122528076172,-16.198631286621094,-23.274272918701172,-5.1085004806518555,-9.174568176269531,-13.869813919067383,-9.221837997436523,-5.22230339050293,-7.483818054199219,-10.356098175048828,0.983879566192627,-8.978792190551758,809.4266357421875,29.565319589045213,14.989689857597405,18.19337974523313,17.929755830604098,18.241625670045526,21.35936353765897,47.407922343151576,0.0
-279.65869140625,105.07292938232422,-18.09819221496582,8.953391075134277,-9.601722717285156,-3.033116340637207,-27.612281799316406,-17.42171287536621,-6.628404140472412,-22.364177703857422,-16.602510452270508,-1.0359872579574585,-9.889053344726562,-18.052072525024414,-2.4776906967163086,-0.5351750254631042,-18.24419593811035,-0.7719600200653076,-7.104107856750488,-5.963541507720947,798.9024047851562,27.225209891771183,13.633130542669159,17.04478913944167,16.60022444975168,20.800768971951044,19.781323961245565,52.52658032176584,0.0
-291.7206115722656,115.6379623413086,-29.001497268676758,15.8757905960083,-1.821461796760559,-1.9089843034744263,-15.443942070007324,-21.69862937927246,-12.769418716430664,-14.594566345214844,-29.90642547607422,-2.7912044525146484,-12.284777641296387,-23.29654884338379,-2.0340609550476074,5.269154071807861,-17.093467712402344,-2.3468985557556152,-2.8250484466552734,-4.166647911071777,628.9298095703125,28.750341680550797,15.74790301712315,18.168178796045797,16.309935836773608,21.098470978642283,22.26129848018887,51.569633878985044,0.0
-296.5203857421875,121.55624389648438,-25.893020629882812,34.586280822753906,-1.3863050937652588,-21.531356811523438,-16.30634117126465,-11.519416809082031,-20.85504722595215,-12.626501083374023,-20.925073623657227,-10.345622062683105,-6.327509880065918,-12.724454879760742,-6.307913303375244,-6.973556041717529,-9.405792236328125,-8.82485580444336,3.3345487117767334,-8.717656135559082,502.77960205078125,29.512230983519437,15.921091440044226,18.27793710220657,16.161478308454654,17.646580249036628,22.320621592068193,45.67051962342911,0.0
-313.0935363769531,100.72225952148438,-29.178115844726562,36.8480110168457,0.18022775650024414,-7.3045573234558105,-18.62241554260254,-24.860225677490234,-13.21082878112793,-14.475350379943848,-17.60904312133789,-12.339668273925781,-6.538708209991455,-19.61060333251953,-13.08944320678711,8.730464935302734,-19.562744140625,-8.101707458496094,-1.0051887035369873,-6.519183158874512,760.139404296875,30.266798183281548,15.805096000147733,17.8363883050359,17.441130623466577,20.055087858879087,22.864938604889318,48.0419695873232,0.0
-263.03173828125,106.20411682128906,-25.652544021606445,23.844146728515625,-16.069805145263672,-21.246070861816406,-20.70021629333496,-3.5649402141571045,-17.8055477142334,-15.53952693939209,-16.69487190246582,-10.959592819213867,-10.492119789123535,-11.877883911132812,-4.734871864318848,-8.12774658203125,-9.853739738464355,-10.623663902282715,2.5725598335266113,-12.452024459838867,785.9212036132812,28.92371334866106,13.943699275667168,16.17355794747072,17.99050811861123,17.764686339262255,20.624009720495486,46.11423670379481,0.0
-186.8647003173828,103.32726287841797,-42.144474029541016,16.63619041442871,-20.442733764648438,-21.334238052368164,-19.908279418945312,-11.64268684387207,-20.887475967407227,-7.23492431640625,-16.811063766479492,-6.523503303527832,-6.956129550933838,-17.9453182220459,-8.680275917053223,-6.979234218597412,-13.519394874572754,-7.323278427124023,-0.5267349481582642,-8.114662170410156,793.8453369140625,29.244918535836362,16.882209894072897,17.221438702342805,16.697376575720064,17.54937614193442,22.056010398652788,45.851140914787806,0.0
-289.8221740722656,105.0719223022461,-18.30729866027832,27.594938278198242,-0.39809495210647583,-22.923532485961914,-15.844962120056152,-8.990581512451172,-21.639278411865234,-11.036948204040527,-21.334768295288086,-2.8939499855041504,-10.388638496398926,-14.95372200012207,-9.778688430786133,-0.8646804094314575,-11.725221633911133,-8.320667266845703,1.1751291751861572,-7.7518229484558105,650.068115234375,29.19799128741823,14.921354427650664,17.570034047208164,16.22275261246303,18.10188728469593,22.65484232467278,46.040593598117844,0.0
-243.48988342285156,100.5506820678711,-33.354957580566406,20.001829147338867,-11.682223320007324,-0.0017986176535487175,-21.856151580810547,-21.289798736572266,-22.958009719848633,-9.945300102233887,-33.05719757080078,-1.257455587387085,-9.377696990966797,-24.32755470275879,2.5732438564300537,-1.4148268699645996,-15.647684097290039,-10.983880996704102,1.267083764076233,-6.358951091766357,753.1254272460938,30.3835670490157,15.320359266490273,18.501294880828826,16.636868808575386,20.987034381906927,23.465119696836233,49.29265584469812,0.0
-277.1798400878906,111.20890045166016,-34.03948211669922,21.232717514038086,-13.0786714553833,-5.260901927947998,-17.779382705688477,-24.691730499267578,-11.426901817321777,-12.626668930053711,-12.827860832214355,-6.271629333496094,-6.319005012512207,-19.246423721313477,-13.99868392944336,7.517428874969482,-16.86139488220215,-6.757733345031738,-3.306586265563965,-5.478930473327637,741.2378540039062,28.790932656315096,15.158488020732813,17.16171003840678,16.36490150944087,19.74457011765577,22.731341638726814,48.77658350745798,0.0
-292.0723876953125,122.60355377197266,-18.750139236450195,9.146456718444824,-16.31374168395996,-16.900297164916992,-18.40797233581543,-11.42304801940918,-16.293106079101562,-12.500971794128418,-21.24538230895996,-2.9677605628967285,-6.8351874351501465,-14.393417358398438,-2.9963979721069336,-3.2783501148223877,-14.464394569396973,-7.291932582855225,0.34762176871299744,-5.793248176574707,510.3065185546875,29.17886289514679,16.569124650386854,17.90642074169786,18.294543674569802,19.24749791835307,21.995725100354775,48.444145541466185,0.0
-327.5641784667969,88.23851013183594,-20.43610191345215,15.53376579284668,-4.28170108795166,-1.6004871129989624,-24.372760772705078,-19.63092041015625,-8.741859436035156,-12.166994094848633,-22.482288360595703,-5.951295375823975,-12.348726272583008,-16.756261825561523,-1.640261173248291,2.2459893226623535,-15.370773315429688,-2.8340275287628174,-2.6670045852661133,-4.536437034606934,783.3837890625,27.664492724827728,14.66046814349304,16.215369617164637,15.866806982092424,20.328058686248664,20.221931821552587,50.56278168610245,0.0
-280.0281066894531,90.65666198730469,-25.797637939453125,21.488752365112305,-1.3080852031707764,-1.9485067129135132,-26.164203643798828,-20.150245666503906,-15.258658409118652,-12.118829727172852,-23.770048141479492,-6.222809314727783,-17.412965774536133,-14.159187316894531,-8.978379249572754,5.4335408210754395,-16.490819931030273,-6.131041526794434,-1.1389423608779907,-8.294645309448242,741.4946899414062,29.415229496561956,16.480304037048487,17.82445869047384,16.677122891601055,20.44208071251705,21.01378038278614,49.55473031384955,0.0
-284.48358154296875,126.50093841552734,-9.084732055664062,0.4025198221206665,-16.031084060668945,-3.9140822887420654,-18.04474639892578,-25.48256492614746,-14.862858772277832,-10.207860946655273,-31.576536178588867,-3.7836968898773193,2.2079849243164062,-26.696571350097656,-1.5269525051116943,6.572225570678711,-20.583492279052734,-1.91029953956604,-6.571163177490234,-5.0738935470581055,574.0725708007812,30.98583078788035,16.767097679440692,17.84323911332857,16.406152100177472,21.686419879777485,22.495504209910855,48.166014360454824,0.0
-285.8019714355469,100.0567626953125,-15.744789123535156,27.796327590942383,-6.339529514312744,-1.3590726852416992,-25.025197982788086,-14.614949226379395,-10.381901741027832,-10.293678283691406,-19.78145980834961,-7.094316005706787,-11.578339576721191,-27.32623863220215,4.629471778869629,-4.129330158233643,-17.045827865600586,-2.098109483718872,-6.582711219787598,-4.376411437988281,829.3417358398438,28.04485994182499,14.636940899272687,16.42076902110287,17.332509900082062,20.110186246519675,21.13205403670982,49.088306383027145,0.0
-290.1248779296875,90.05602264404297,-3.173868179321289,12.113570213317871,-12.157881736755371,3.0251195430755615,-25.379823684692383,-16.55014419555664,-11.412552833557129,-11.487822532653809,-24.802736282348633,-2.5863876342773438,-7.070909023284912,-27.36240005493164,2.655344247817993,-1.0500308275222778,-18.69491195678711,-0.9739553332328796,-3.4405202865600586,-9.381827354431152,669.130615234375,28.260095754656184,15.160459314646195,17.560967169078104,16.135302002230524,20.338673547650483,20.599919295081246,49.885985782564205,0.0
-301.524169921875,103.94984436035156,-18.50686264038086,31.509624481201172,-13.341370582580566,-5.521756649017334,-11.284839630126953,-21.744762420654297,-13.134584426879883,-13.611968994140625,-26.01443099975586,-9.25627613067627,-4.406434535980225,-24.924633026123047,3.599952220916748,2.5171616077423096,-15.196809768676758,-3.0562009811401367,-3.1792800426483154,-3.311547040939331,844.3424682617188,27.74586464862975,14.581883317051567,17.42305708415014,17.08502903313618,19.572819548426892,22.08869178833253,48.83698247821658,0.0
-297.52435302734375,109.99568939208984,-23.592208862304688,18.664794921875,-8.413198471069336,-8.67055606842041,-19.156755447387695,-17.960878372192383,-13.229288101196289,-14.714133262634277,-14.654562950134277,-9.354493141174316,-14.735092163085938,-16.879987716674805,-10.287031173706055,2.4248969554901123,-14.579160690307617,-7.3223557472229,-1.3579021692276,-6.991360664367676,584.8168334960938,30.237969601980826,15.669583940619374,17.002990923510964,17.009762549257104,18.83521448763492,20.771003646000832,49.118659254593126,0.0
-265.723388671875,87.21636199951172,-18.596567153930664,24.438940048217773,1.9533947706222534,-3.4058620929718018,-23.073564529418945,-23.46668815612793,-18.274749755859375,-5.911714553833008,-30.76378631591797,-1.096875786781311,-13.424150466918945,-18.388187408447266,-10.938549995422363,8.469314575195312,-22.7398624420166,-2.219200372695923,-0.7367033958435059,-9.80278491973877,833.923095703125,28.633602302582034,15.311624541844845,18.492250523109536,15.996733341450408,21.248265186619964,21.83164832384828,52.889389859088595,0.0
-293.8575439453125,116.83341217041016,-29.16404914855957,35.71207046508789,-5.416335105895996,-12.766670227050781,-13.055182456970215,-19.340808868408203,-8.844511985778809,-21.448204040527344,-18.864242553710938,-6.093207359313965,-15.425252914428711,-14.192733764648438,-6.080871105194092,1.449544906616211,-14.733502388000488,-2.199819326400757,-4.198019504547119,-5.927399635314941,654.0230712890625,28.128348119357238,14.61056075913889,17.416094347604723,16.438813528591215,18.14316186249751,22.614380774260574,48.554974776702046,0.0
-245.53086853027344,67.54299926757812,-23.63767433166504,11.474218368530273,7.800045013427734,2.6922073364257812,-27.90959358215332,-30.560606002807617,-9.022939682006836,-18.49217987060547,-17.815521240234375,-0.7195528745651245,-21.993303298950195,-14.92793083190918,-3.8511343002319336,1.0294265747070312,-17.424428939819336,1.6853466033935547,-5.934230804443359,-10.034422874450684,921.7092895507812,27.216393804935496,14.896510191483005,17.475073330457462,16.229507164931604,21.05470803022556,20.02025883255483,50.25065540999075,0.0
-306.4319152832031,102.0441665649414,-28.990978240966797,23.71060562133789,-3.999488115310669,-3.9156107902526855,-21.855731964111328,-19.46550941467285,-11.936208724975586,-8.734067916870117,-21.180410385131836,-3.5546340942382812,-9.423823356628418,-22.864910125732422,2.5934572219848633,-3.551015615463257,-10.429177284240723,-7.291881084442139,-0.7365944385528564,-7.745029926300049,758.6934204101562,28.020925303957334,15.212742744457529,17.230315375094555,15.874169100069743,19.840033597652376,21.247146459507416,48.81597818460203,0.0
-314.2789306640625,82.52579498291016,-15.233059883117676,32.13727569580078,2.03806209564209,-8.382267951965332,-20.865345001220703,-17.188566207885742,-7.651209831237793,-16.225677490234375,-13.733356475830078,-5.239129543304443,-17.190746307373047,-15.347543716430664,-4.971065044403076,0.4478655159473419,-13.139142990112305,-1.9546083211898804,-3.838667869567871,-4.525462627410889,628.7221069335938,26.963492348218654,14.331590521818168,17.085812918853204,15.895727166991495,18.37374260948113,21.50790027293388,48.223420507177664,0.0
-273.62664794921875,113.83766174316406,-32.057159423828125,36.55497360229492,-2.045546531677246,-5.418065071105957,-24.5583553314209,-21.53609275817871,-8.835460662841797,-25.309846878051758,-17.873891830444336,-4.916004180908203,-18.908363342285156,-16.80830955505371,-5.1895341873168945,-1.476831078529358,-17.199783325195312,-3.0289759635925293,-3.649041175842285,-6.880170822143555,621.1157836914062,28.12835696916352,15.619352667922819,18.40421749413477,15.528023249825694,19.511876386052077,21.608568966753456,47.030880449684965,0.0
-231.1089630126953,138.6415252685547,-48.69916915893555,31.1043643951416,-11.383371353149414,-8.163541793823242,-27.034141540527344,-23.967750549316406,-10.963981628417969,-19.575769424438477,-7.747307777404785,-6.004584789276123,-8.393780708312988,-16.956640243530273,-7.924543857574463,9.172700881958008,-23.381938934326172,-4.842279434204102,-5.085968017578125,-7.641770362854004,561.2989501953125,29.995509144039076,14.918183519702573,18.46464611167684,16.852631159708757,19.604182691309944,19.974667478633354,45.20147863545928,0.0
-268.0188293457031,105.51158142089844,-33.310420989990234,23.010467529296875,-8.687177658081055,-4.857109546661377,-15.712340354919434,-31.18048667907715,-18.413942337036133,-17.253746032714844,-15.385828971862793,-10.578444480895996,-5.178798198699951,-17.2757511138916,-12.767112731933594,10.028993606567383,-23.64524269104004,-6.0152130126953125,-4.690903186798096,-5.783354759216309,813.2725219726562,28.498546695516506,14.299595437152949,17.393608075860516,16.363368302039813,19.423518980833585,21.920406694395375,46.48822178769226,0.0
-238.62330627441406,100.72067260742188,-33.122745513916016,35.68989944458008,-12.102338790893555,-12.366918563842773,-27.704565048217773,-14.296720504760742,-18.371009826660156,-20.535879135131836,-10.292093276977539,-21.295297622680664,-9.844137191772461,-15.244059562683105,-5.797358512878418,-0.4987736642360687,-21.048532485961914,3.6403422355651855,-8.806204795837402,-1.983709692955017,542.447021484375,28.971330732036378,15.679585908210665,18.007136146725305,15.608342900264683,17.273454783402247,20.280489090160373,46.880653184878554,0.0
-271.943115234375,102.03433227539062,-13.737615585327148,25.961332321166992,-11.633787155151367,-2.4123783111572266,-29.06473159790039,-15.462346076965332,-12.509769439697266,-17.645645141601562,-8.724390029907227,-16.303491592407227,-10.544995307922363,-11.976083755493164,-9.730128288269043,3.5725021362304688,-23.01099395751953,-0.577684223651886,-2.13562273979187,-7.382519721984863,676.6228637695312,28.682252381852315,14.880541943159132,17.35775074839293,16.24470689201858,18.54562463792629,19.89471114306418,47.0404233087335,0.0
-265.267333984375,97.82068634033203,-12.858489990234375,26.960447311401367,-21.383121490478516,-2.9071850776672363,-26.337261199951172,-16.457857131958008,-9.660762786865234,-17.267942428588867,-16.98365020751953,-15.359164237976074,-10.733918190002441,-11.305912017822266,-10.780903816223145,3.0523393154144287,-17.57927894592285,-2.0270776748657227,-2.0256707668304443,-6.224822521209717,588.8156127929688,28.594364772104566,15.323436172727968,16.61875070032881,17.24890433482071,17.964800268503303,21.186767882694415,46.05151477324396,0.0
-279.9134826660156,93.538330078125,-17.291088104248047,30.965951919555664,-9.561142921447754,-2.3458566665649414,-29.591459274291992,-20.485401153564453,-4.740650653839111,-18.96507453918457,-5.752824783325195,-13.874518394470215,-16.57573890686035,-7.432431221008301,-11.009244918823242,3.9061074256896973,-18.914104461669922,-4.109504699707031,-0.27616432309150696,-9.088868141174316,572.0726928710938,28.026144840088268,14.969653174441136,16.416415105054238,16.081443118376406,18.75429373123065,20.862262516111173,47.94873461737326,0.0
-290.86328125,105.67454528808594,-19.003419876098633,19.055044174194336,-14.033175468444824,-7.587861061096191,-23.397180557250977,-9.812252044677734,-19.506940841674805,-22.800960540771484,-8.157140731811523,-16.21775245666504,-6.18508243560791,-14.434223175048828,-9.74892807006836,1.4158844947814941,-19.321805953979492,2.1194682121276855,-5.797996520996094,-5.795856475830078,470.1585693359375,28.94929348663428,14.977950319567025,16.682870598215427,15.76031326880902,17.05657614467967,20.830739392927555,46.86732936134755,0.0
-254.4801788330078,70.51873779296875,-5.600283145904541,33.00082778930664,-9.961345672607422,-0.7893532514572144,-32.417144775390625,-12.445379257202148,-14.69393253326416,-20.646738052368164,-16.27243995666504,-21.409025192260742,-16.99212646484375,-10.375521659851074,-9.008371353149414,2.1095335483551025,-16.24658966064453,3.2070648670196533,-1.352553129196167,-6.768826961517334,593.6867065429688,25.63015305777465,16.298373006631365,19.32606136605156,16.546378096114445,17.431946146206645,19.60685652518823,46.62887100587064,0.0
-303.5453796386719,87.09068298339844,-29.259334564208984,20.295543670654297,-11.944260597229004,-0.7131761908531189,-18.74979019165039,-27.75811767578125,-15.601127624511719,-8.99806022644043,-25.13861083984375,-2.7031564712524414,-7.575770854949951,-21.49082374572754,-2.8398990631103516,3.388429641723633,-18.49464988708496,-0.3944586515426636,-7.929566860198975,-4.771833419799805,878.9351196289062,26.797725674094742,14.824871565715856,17.147969785367977,15.975954834430837,19.917437236306355,22.332300652555766,49.72169513498053,0.0
-279.5111999511719,107.39909362792969,-34.455135345458984,24.79003143310547,-8.00617504119873,0.222496896982193,-21.110572814941406,-24.725229263305664,-19.965099334716797,-16.502897262573242,-14.650197982788086,-9.027931213378906,-10.216906547546387,-15.859810829162598,-16.2454833984375,7.147068977355957,-18.400718688964844,-8.616121292114258,0.24681611359119415,-7.04829216003418,692.2677001953125,30.121982279836644,15.756561016433679,18.03527702734128,16.71931869948875,19.480855935330577,22.073289124448785,50.06468902455444,0.0
-284.8572998046875,98.20270538330078,-15.88841438293457,23.33213233947754,-12.022590637207031,-1.8717244863510132,-25.996488571166992,-15.614895820617676,-18.56454086303711,-19.275440216064453,-13.586918830871582,-15.853808403015137,-17.602386474609375,-10.859100341796875,-12.218192100524902,0.9078523516654968,-16.686744689941406,-7.712576389312744,1.2470061779022217,-8.866726875305176,615.7753295898438,28.017989650007465,14.126090275921742,16.575779859472302,16.226739307419436,18.245785456652865,19.99813001182613,49.942866691091574,0.0
-298.0064392089844,143.62034606933594,-47.22077178955078,28.408313751220703,-5.4390950202941895,-8.301298141479492,-9.497381210327148,-35.44496154785156,-17.87550926208496,-10.375445365905762,-13.802708625793457,-10.360506057739258,-7.425700664520264,-20.333478927612305,-9.248991012573242,6.270005702972412,-26.244417190551758,-4.611971378326416,-9.364532470703125,-3.7715084552764893,539.2586669921875,30.051269905106558,14.600077530325647,16.272291498241422,16.417563698896064,18.832726184615417,23.931119525704965,46.02454581832129,0.0
-269.82440185546875,109.33650207519531,-19.70302391052246,20.86505889892578,2.423790454864502,-2.1840882301330566,-21.869592666625977,-22.490571975708008,-14.97268295288086,-11.184436798095703,-25.96638298034668,-13.335214614868164,-10.958901405334473,-22.151287078857422,-10.874715805053711,3.3094849586486816,-18.250747680664062,-7.702282428741455,-2.7476139068603516,-6.110442638397217,519.9398803710938,30.012968062543706,17.085522779579374,18.537240770428212,15.922505685902369,19.993464044940236,22.071309084232137,48.82635804282399,0.0
-320.766845703125,103.48743438720703,-28.111204147338867,40.174652099609375,-2.9707748889923096,-20.071331024169922,-17.142749786376953,-22.86751937866211,-14.251030921936035,-12.428420066833496,-26.30095100402832,-8.664143562316895,-15.723808288574219,-12.819376945495605,-15.754986763000488,7.930375099182129,-19.728893280029297,-5.479140281677246,-1.3436836004257202,-8.115038871765137,883.7799072265625,28.408380642705602,15.829170592598086,17.531819741604824,16.239819690320992,18.52924186634193,23.70254525213519,48.74589802762795,0.0
-279.52252197265625,105.52842712402344,-11.045166015625,6.516350269317627,-20.525739669799805,8.688051223754883,-28.595203399658203,-18.689838409423828,-21.026687622070312,-13.805594444274902,-20.5812931060791,-1.0002870559692383,-9.964570999145508,-23.211597442626953,-4.158137798309326,-1.422560214996338,-14.795489311218262,-11.771824836730957,-3.455721855163574,-5.408005714416504,426.8529052734375,30.116866790497504,15.283104595380445,16.20933584426263,14.781559904816719,19.22861563242045,19.54313327074339,50.45667123003711,0.0
-256.10986328125,143.227783203125,-40.38798141479492,26.76994514465332,-9.367203712463379,-0.07237052917480469,-26.801538467407227,-24.013124465942383,-6.628322601318359,-20.657102584838867,-20.15020751953125,-1.0237278938293457,-6.135890960693359,-22.436111450195312,-1.442633032798767,1.7253605127334595,-17.011734008789062,-4.435906410217285,-5.505747318267822,-4.646277904510498,485.03094482421875,29.6786919482202,14.388206354488185,15.763716248233171,15.912677154437864,21.245036041418114,21.21121554106436,47.857877579335614,0.0
-260.8946228027344,75.44014739990234,-22.842363357543945,28.42234230041504,-0.6624367237091064,9.843498229980469,-31.0299072265625,-33.95981216430664,-12.738320350646973,-11.954915046691895,-22.910202026367188,-2.6982357501983643,-24.905961990356445,-7.004152297973633,-8.525259017944336,-0.6852684020996094,-12.310526847839355,-4.56903600692749,-4.168234825134277,-10.178567886352539,816.97802734375,29.42313579925809,15.783297198474699,19.563300765765145,16.326793300392612,19.84999968817969,21.399512983658475,49.4834592514865,0.0
-323.4049072265625,48.726497650146484,-14.315186500549316,64.03165435791016,12.562362670898438,-4.749934673309326,-21.518218994140625,-16.318889617919922,-19.17398452758789,-12.901838302612305,-16.26655387878418,-15.831409454345703,-12.854893684387207,-12.752016067504883,-18.258764266967773,-1.025781273841858,-15.444977760314941,-8.569955825805664,-6.814439296722412,-0.7128401398658752,1009.7073974609375,27.187710989598457,13.371924165020898,16.68630563549579,14.86575771870314,17.840831526668634,20.473029596599954,48.36502398814288,0.0
-245.17437744140625,116.0086898803711,-12.17159366607666,19.953397750854492,-20.86704444885254,4.038051605224609,-32.40878677368164,-13.631902694702148,-13.217784881591797,-11.405691146850586,-19.036888122558594,-7.445178508758545,-7.3337273597717285,-22.596940994262695,-1.5559803247451782,2.7465832233428955,-17.884313583374023,-1.1303726434707642,-3.0167555809020996,-4.601672649383545,542.755126953125,28.27973611100492,14.698636741244684,16.169016267376847,16.32234288902779,19.84797267066457,19.96553029922837,53.10253543501486,0.0
-262.7229919433594,103.1705551147461,-24.50572395324707,26.21758270263672,-8.810094833374023,2.435469627380371,-29.389339447021484,-16.21342658996582,-21.211570739746094,-11.87285041809082,-27.80970573425293,-7.499128818511963,-6.894733428955078,-23.76279640197754,-4.698337078094482,0.435989648103714,-17.395915985107422,-4.879726409912109,-1.2793824672698975,-8.06477165222168,663.7745361328125,30.460055821977623,15.271246716183983,17.71629832052202,15.530065805982517,20.339305219355953,20.728381179702655,51.4793973509771,0.0
-266.9549865722656,95.55047607421875,-12.125519752502441,11.863083839416504,-10.139795303344727,-2.93261981010437,-26.817005157470703,-14.788759231567383,-18.432355880737305,-9.303750038146973,-25.718463897705078,-5.607946395874023,-13.928475379943848,-23.51771354675293,-4.159913063049316,1.1930843591690063,-19.408042907714844,-8.327011108398438,1.6253665685653687,-8.501012802124023,618.0286865234375,30.659969222926073,16.490473365250583,16.471676312155093,16.116482021707405,20.965197956655114,20.833439306935674,50.749352084177495,0.0
-232.57562255859375,94.15813446044922,-21.60228729248047,20.278141021728516,6.700244426727295,-16.06882095336914,-28.80174446105957,-17.389455795288086,-22.462417602539062,-4.042122840881348,-39.43538284301758,-13.560955047607422,-11.081588745117188,-25.835336685180664,-8.47799015045166,5.054412841796875,-20.590667724609375,-6.185849666595459,2.40238618850708,-10.704317092895508,552.66650390625,30.195521407589517,18.801568542166486,19.123266113395484,17.08556562609808,21.12447038139786,25.215785130488662,50.58909006356519,0.0
